compound_id,mp_id,formula,theoretical,energy_above_hull_eV_per_atom,formation_energy_per_atom_eV,delta_energy_per_atom_eV,delta_icohp_per_atom_eV,bonding_label,viability_label,warnings
exp_metastable_AgO_mp-1079720,mp-1079720,AgO,False,0.04234811749999956,-0.40022364833333235,0.40022364833333235,-4.6619193750000125,exobondic,stable_on_hull,
exp_metastable_Al12W_mp-11227,mp-11227,Al12W,False,0.01520368538461625,-0.0721041215384599,0.0721041215384599,-9.919361538461526,exobondic,stable_on_hull,
exp_metastable_Al3Os2_mp-16521,mp-16521,Al3Os2,False,0.007409683000005884,-0.5958528140000027,0.5958528140000027,-4.279001999999991,exobondic,stable_on_hull,
exp_metastable_AsPd2_mp-1080831,mp-1080831,AsPd2,False,0.011756747500001552,-0.35935601750000185,0.35935601750000185,-2.7380105555555474,exobondic,stable_on_hull,
exp_metastable_AsRh2_mp-1102364,mp-1102364,AsRh2,False,0.08062063166666178,-0.44921435583333863,0.44921435583333863,-2.241594166666669,exobondic,stable_on_hull,
exp_metastable_AsRh_mp-22079,mp-22079,AsRh,False,0.026917590833335225,-0.5242963187500003,0.5242963187500003,-1.0028012500000028,exobondic,stable_on_hull,
exp_metastable_BaSn5_mp-571353,mp-571353,BaSn5,False,0.026217794166670583,-0.2692301474999965,0.2692301474999965,-3.978703333333332,exobondic,stable_on_hull,
exp_metastable_Be12Pd_mp-12666,mp-12666,Be12Pd,False,0.07945158115384565,-0.06609085384615444,0.06609085384615444,-2.1177400000000044,exobondic,stable_on_hull,
exp_metastable_Be3N2_mp-6977,mp-6977,Be3N2,False,0.03151386449999993,-1.1858389340000008,1.1858389340000008,2.2270895000000053,endobondic,stable_on_hull,
exp_metastable_CaGa2_mp-992,mp-992,CaGa2,False,0.016981658333333982,-0.5780275900000001,0.5780275900000001,-1.0110816666666669,exobondic,stable_on_hull,
exp_metastable_CaGa4_mp-2461,mp-2461,CaGa4,False,0.0016006820000011857,-0.4217521700000006,0.4217521700000006,-1.0770699999999978,exobondic,stable_on_hull,
exp_metastable_CdI2_mp-567259,mp-567259,CdI2,False,0.0005410511111105798,-0.8265425073333326,0.8265425073333326,-0.2263366666666684,exobondic,stable_on_hull,
exp_metastable_CdO2_mp-2310,mp-2310,CdO2,False,0.05623419000000052,-0.841200041666666,0.841200041666666,-2.627934999999978,exobondic,stable_on_hull,
exp_metastable_ClF3_mp-556767,mp-556767,ClF3,False,0.0029946146875001745,-0.9563266143749998,0.9563266143749998,0.6883662500000147,endobondic,stable_on_hull,
exp_metastable_Cs2Se_mp-1011696,mp-1011696,Cs2Se,False,0.004232759166664213,-1.1927918180513661,1.1927918180513661,0.6733541666666687,endobondic,stable_on_hull,
exp_metastable_CsH_mp-632319,mp-632319,CsH,False,0.016097849999999525,-0.23149970437499867,0.23149970437499867,3.123319999999996,endobondic,stable_on_hull,
exp_metastable_Cu3Ge_mp-19724,mp-19724,Cu3Ge,False,0.01263984624999992,0.01263984624999992,-0.01263984624999992,-1.1982574999999995,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
exp_metastable_FeTe2_mp-1102002,mp-1102002,FeTe2,False,0.04490969833333569,-0.4170853777777766,0.4170853777777766,0.9186697222222234,endobondic,stable_on_hull,
exp_metastable_Ge4Rh_mp-1104286,mp-1104286,Ge4Rh,False,0.09073754899999997,-0.1339630540000011,0.1339630540000011,-1.0918333333333279,exobondic,stable_on_hull,
exp_metastable_GeSe2_mp-10074,mp-10074,GeSe2,False,0.012493755416668861,-0.566828659895832,0.566828659895832,0.7715466666666693,endobondic,stable_on_hull,
exp_metastable_H2O_mp-2739191,mp-2739191,H2O,False,0.049447999166666534,-1.230554994166667,1.230554994166667,1.6923995833333383,endobondic,stable_on_hull,
exp_metastable_H3N_mp-643432,mp-643432,H3N,False,0.0038271875000006617,-0.3450917143750001,0.3450917143750001,1.5822724999999984,endobondic,stable_on_hull,
exp_metastable_HI_mp-697025,mp-697025,HI,False,0.004366291041667303,-0.17565745749999984,0.17565745749999984,0.674919375,endobondic,stable_on_hull,
exp_metastable_IF7_mp-27988,mp-27988,IF7,False,0.006252095624999399,-1.685239713125,1.685239713125,1.7140568750000145,endobondic,stable_on_hull,
exp_metastable_In3Ir_mp-630976,mp-630976,In3Ir,False,0.004296428125002194,-0.2710954262499996,0.2710954262499996,-8.030723749999998,exobondic,stable_on_hull,
exp_metastable_InCl_mp-571636,mp-571636,InCl,False,0.0016458790624991337,-1.1152362308333328,1.1152362308333328,-4.5868775000000035,exobondic,stable_on_hull,
exp_metastable_K2S_mp-559278,mp-559278,K2S,False,0.0872531616666663,-1.160633495104167,1.160633495104167,-0.2290427083333313,exobondic,stable_on_hull,
exp_metastable_Li13Sn5_mp-30769,mp-30769,Li13Sn5,False,0.0033475494444448195,-0.39301188268518394,0.39301188268518394,-0.21240314814815361,exobondic,stable_on_hull,
exp_metastable_Li3Hg_mp-1646,mp-1646,Li3Hg,False,0.0012975900000000706,-0.2939551318750002,0.2939551318750002,0.59751666666667,endobondic,stable_on_hull,
exp_metastable_MgCl2_mp-570259,mp-570259,MgCl2,False,0.0006391266666669893,-2.2548148149999996,2.2548148149999996,0.15449999999999994,endobondic,stable_on_hull,
exp_metastable_MgH2_mp-23711,mp-23711,MgH2,False,0.0018755891666670799,-0.2808434833333333,0.2808434833333333,-0.4410591666666681,exobondic,stable_on_hull,
exp_metastable_MgPd3_mp-7753,mp-7753,MgPd3,False,0.01137175124999068,-0.47724602249999126,0.47724602249999126,-5.599669999999997,exobondic,stable_on_hull,
exp_metastable_Mo3Se4_mp-21021,mp-21021,Mo3Se4,False,0.06087143499999925,-0.5819315730357175,0.5819315730357175,-2.80965357142857,exobondic,stable_on_hull,
exp_metastable_NaN3_mp-1066400,mp-1066400,NaN3,False,0.0029249474999994973,-0.16403737406250052,0.16403737406250052,1.8936212499999971,endobondic,stable_on_hull,
exp_metastable_Nb2O5_mp-1595,mp-1595,Nb2O5,False,0.007537548265307947,-3.0266677264285726,3.0266677264285726,-2.068904107142864,exobondic,stable_on_hull,
exp_metastable_NiB_mp-14019,mp-14019,NiB,False,0.0018463106250017347,-0.24070358374999934,0.24070358374999934,-0.8092183333333285,exobondic,stable_on_hull,
exp_metastable_NiHg4_mp-570835,mp-570835,NiHg4,False,0.01705295800000073,0.017052957999993623,-0.017052957999993623,-0.36091866666666733,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
exp_metastable_NiS_mp-1547,mp-1547,NiS,False,0.014181840833332515,-0.6106647137499989,0.6106647137499989,-1.1476215624999968,exobondic,stable_on_hull,
exp_metastable_PS_mp-612,mp-612,PS,False,0.026489451484373205,-0.15083367289434513,0.15083367289434513,-0.025426056547609655,exobondic,stable_on_hull,
exp_metastable_PbAu2_mp-19871,mp-19871,PbAu2,False,0.004742635416668861,-0.06558400666666368,0.06558400666666368,-10.942591666666667,exobondic,stable_on_hull,
exp_metastable_PbSe_mp-22009,mp-22009,PbSe,False,0.07310882999999535,-0.5994639245312499,0.5994639245312499,-2.9524124999999968,exobondic,stable_on_hull,
exp_metastable_Rb2Hg7_mp-31474,mp-31474,Rb2Hg7,False,0.00452349037037425,-0.21101027361111335,0.21101027361111335,-1.1840987037037063,exobondic,stable_on_hull,
exp_metastable_Re3Ge7_mp-29141,mp-29141,Re3Ge7,False,0.012616640750003683,0.012616640750002262,-0.012616640750002262,-0.24568600000000346,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
exp_metastable_SiO2_mp-546794,mp-546794,SiO2,False,0.005647450555557043,-3.2671838933333333,3.2671838933333333,2.1419541666666597,endobondic,stable_on_hull,
exp_metastable_SiRh_mp-2287,mp-2287,SiRh,False,0.02456185499999819,-0.8163077637500002,0.8163077637500002,-1.0381712499999942,exobondic,stable_on_hull,
exp_metastable_SiS2_mp-1095294,mp-1095294,SiS2,False,0.003013171666665926,-0.7467867135416668,0.7467867135416668,0.9960462499999979,endobondic,stable_on_hull,
exp_metastable_Sn7Ir5_mp-20466,mp-20466,Sn7Ir5,False,0.002421364999996456,-0.29034646416666493,0.29034646416666493,-6.97373749999998,exobondic,stable_on_hull,
exp_metastable_Sr2As_mp-15697,mp-15697,Sr2As,False,0.08000544425926037,-1.0304650837962963,1.0304650837962963,-0.6668983333333364,exobondic,stable_on_hull,
exp_metastable_Sr5Sn3_mp-17720,mp-17720,Sr5Sn3,False,0.003021452500000521,-0.7373520218750009,0.7373520218750009,-2.197773124999999,exobondic,stable_on_hull,
exp_metastable_SrAl2_mp-1638,mp-1638,SrAl2,False,0.013571949999999333,-0.27150349333333307,0.27150349333333307,-7.321968333333328,exobondic,stable_on_hull,
exp_metastable_Ta7Co6_mp-1104548,mp-1104548,Ta7Co6,False,0.0014632612820477675,-0.23498456394871864,0.23498456394871864,-9.406477692307694,exobondic,stable_on_hull,
exp_metastable_Te2Au_mp-567525,mp-567525,Te2Au,False,0.027432493333336083,-0.0634716500000015,0.0634716500000015,-2.2308344444444486,exobondic,stable_on_hull,
exp_metastable_Te2Ir_mp-1551,mp-1551,Te2Ir,False,0.0030421406944398655,-0.3634775388888948,0.3634775388888948,-2.0298977777777742,exobondic,stable_on_hull,
exp_metastable_Ti3Ge_mp-1189044,mp-1189044,Ti3Ge,False,0.013003969652777059,-0.4815656843750009,0.4815656843750009,-1.3615618750000076,exobondic,stable_on_hull,
exp_metastable_Y2O3_mp-558573,mp-558573,Y2O3,False,0.03422779625000061,-3.9196441264999975,3.9196441264999975,1.1429610833333315,endobondic,stable_on_hull,
exp_metastable_ZnAg_mp-1912,mp-1912,ZnAg,False,0.011211470555556602,-0.024371359999998177,0.024371359999998177,-4.5782574999999905,exobondic,stable_on_hull,
exp_metastable_ZrBr_mp-1065846,mp-1065846,ZrBr,False,0.0007946975000017176,-1.2701712349999985,1.2701712349999985,-0.24890000000000345,exobondic,stable_on_hull,
exp_metastable_ZrGa3_mp-30685,mp-30685,ZrGa3,False,0.013019501250001397,-0.5133076262499987,0.5133076262499987,1.2247631250000008,endobondic,stable_on_hull,
exp_metastable_ZrRh_mp-2808,mp-2808,ZrRh,False,0.08393397999999763,-0.8013510275000009,0.8013510275000009,-1.1561075000000045,exobondic,stable_on_hull,
exp_stable_As2S3_mp-1189572,mp-1189572,As2S3,False,0.0,-0.15650999518749842,0.15650999518749842,-0.30639837499999845,exobondic,stable_on_hull,
exp_stable_AsF3_mp-28027,mp-28027,AsF3,False,0.0,-2.4719516212500006,2.4719516212500006,0.8953193750000059,endobondic,stable_on_hull,
exp_stable_BI3_mp-23189,mp-23189,BI3,False,0.0,-0.3473448510416679,0.3473448510416679,0.0005945833333296235,endobondic,stable_on_hull,
exp_stable_BW_mp-7832,mp-7832,BW,False,0.0,-0.35971011500000216,0.35971011500000216,-7.545794583333333,exobondic,stable_on_hull,
exp_stable_BaAu2_mp-30363,mp-30363,BaAu2,False,0.0,-0.7404507499999978,0.7404507499999978,-8.739236666666672,exobondic,stable_on_hull,
exp_stable_BaCl2_mp-568662,mp-568662,BaCl2,False,0.0,-2.96823858,2.96823858,-0.12700333333333447,exobondic,stable_on_hull,
exp_stable_BaH2_mp-23715,mp-23715,BaH2,False,0.0,-0.6047468716666676,0.6047468716666676,-0.49352833333333407,exobondic,stable_on_hull,
exp_stable_Be2Cu_mp-2031,mp-2031,Be2Cu,False,0.0,-0.1403742000000007,0.1403742000000007,-1.135625000000001,exobondic,stable_on_hull,
exp_stable_Be2Nb3_mp-11272,mp-11272,Be2Nb3,False,0.0,-0.13487592800000242,0.13487592800000242,-5.6161820000000064,exobondic,stable_on_hull,
exp_stable_Be2V_mp-11281,mp-11281,Be2V,False,0.0,-0.21818012416666596,0.21818012416666596,-3.0021300000000117,exobondic,stable_on_hull,
exp_stable_CaAl4_mp-1749,mp-1749,CaAl4,False,0.0,-0.22058213399999999,0.22058213399999999,-8.980873999999996,exobondic,stable_on_hull,
exp_stable_CaSn_mp-2450,mp-2450,CaSn,False,0.0,-0.6481111449999988,0.6481111449999988,-2.556897499999999,exobondic,stable_on_hull,
exp_stable_CdPd_mp-1696,mp-1696,CdPd,False,0.0,-0.3915251949999985,0.3915251949999985,-6.1699274999999965,exobondic,stable_on_hull,
exp_stable_CoB_mp-20857,mp-20857,CoB,False,0.0,-0.2975242550000008,0.2975242550000008,-4.753432083333314,exobondic,stable_on_hull,
exp_stable_Cs2As3_mp-15557,mp-15557,Cs2As3,False,0.0,-0.432719623362069,0.432719623362069,-0.13861200000000337,exobondic,stable_on_hull,
exp_stable_FeS_mp-505531,mp-505531,FeS,False,0.0,-0.7574410312499991,0.7574410312499991,0.1832834375000072,endobondic,stable_on_hull,
exp_stable_Ge2Os_mp-10032,mp-10032,Ge2Os,False,0.0,-0.0834786366666691,0.0834786366666691,0.1781700000000027,endobondic,stable_on_hull,
exp_stable_HfTc2_mp-1095669,mp-1095669,HfTc2,False,0.0,-0.40995929166666656,0.40995929166666656,-3.5918841666666643,exobondic,stable_on_hull,
exp_stable_Hg4Pt_mp-936,mp-936,Hg4Pt,False,0.0,-0.12306363999999803,0.12306363999999803,-2.5907686666666705,exobondic,stable_on_hull,
exp_stable_HgF2_mp-8177,mp-8177,HgF2,False,0.0,-1.7027978508333355,1.7027978508333355,0.984068888888892,endobondic,stable_on_hull,
exp_stable_InBr_mp-22870,mp-22870,InBr,False,0.0,-0.9348113258333335,0.9348113258333335,-3.9955475000000025,exobondic,stable_on_hull,
exp_stable_KI_mp-22898,mp-22898,KI,False,0.0,-1.6699892911249994,1.6699892911249994,0.5498074999999998,endobondic,stable_on_hull,
exp_stable_KN3_mp-827,mp-827,KN3,False,0.0,-0.2211123337500016,0.2211123337500016,1.8210012500000055,endobondic,stable_on_hull,
exp_stable_Li2Se_mp-2286,mp-2286,Li2Se,False,0.0,-1.4516769874652777,1.4516769874652777,2.4216755555555594,endobondic,stable_on_hull,
exp_stable_LiB_mp-1001835,mp-1001835,LiB,False,0.0,-0.22468806208333358,0.22468806208333358,-0.9046341666666695,exobondic,stable_on_hull,
exp_stable_Mg2Ni_mp-2137,mp-2137,Mg2Ni,False,0.0,-0.153033664444444,0.153033664444444,-1.3905555555555544,exobondic,stable_on_hull,
exp_stable_MgP4_mp-384,mp-384,MgP4,False,0.0,-0.2983330857142853,0.2983330857142853,-0.10676319047618961,exobondic,stable_on_hull,
exp_stable_MnAl12_mp-1104165,mp-1104165,MnAl12,False,0.0,-0.09883573907161856,0.09883573907161856,-8.174767400530506,exobondic,stable_on_hull,
exp_stable_MoSe2_mp-1634,mp-1634,MoSe2,False,0.0,-0.7499368427083345,0.7499368427083345,-0.9474833333333296,exobondic,stable_on_hull,
exp_stable_NaS_mp-2400,mp-2400,NaS,False,0.0,-1.00427061140625,1.00427061140625,-0.49526656249999856,exobondic,stable_on_hull,
exp_stable_Nb3Ir_mp-1458,mp-1458,Nb3Ir,False,0.0,-0.402662928749999,0.402662928749999,-10.122311249999996,exobondic,stable_on_hull,
exp_stable_NbGa3_mp-1973,mp-1973,NbGa3,False,0.0,-0.351950454999999,0.351950454999999,-0.757318125000003,exobondic,stable_on_hull,
exp_stable_PI2_mp-29443,mp-29443,PI2,False,0.0,-0.3134069832142856,0.3134069832142856,-0.08567091269841676,exobondic,stable_on_hull,
exp_stable_PbSe_mp-2201,mp-2201,PbSe,False,0.0,-0.6725727545312452,0.6725727545312452,-2.4817799999999997,exobondic,stable_on_hull,
exp_stable_RbI_mp-22903,mp-22903,RbI,False,0.0,-1.6958504512500008,1.6958504512500008,0.8192387499999998,endobondic,stable_on_hull,
exp_stable_Sc5Ge3_mp-17190,mp-17190,Sc5Ge3,False,0.0,-0.9092670950000006,0.9092670950000006,-0.5250024999999923,exobondic,stable_on_hull,
exp_stable_ScAg2_mp-1018128,mp-1018128,ScAg2,False,0.0,-0.2906822483333329,0.2906822483333329,-2.6841683333333344,exobondic,stable_on_hull,
exp_stable_ScTe_mp-10026,mp-10026,ScTe,False,0.0,-1.3886115333333322,1.3886115333333322,0.9020241666666697,endobondic,stable_on_hull,
exp_stable_SnPt_mp-19856,mp-19856,SnPt,False,0.0,-0.617788777499996,0.617788777499996,-5.180329999999998,exobondic,stable_on_hull,
exp_stable_SrO2_mp-2697,mp-2697,SrO2,False,0.0,-2.2044791333333316,2.2044791333333316,-0.8542041666666709,exobondic,stable_on_hull,
exp_stable_SrSi_mp-2661,mp-2661,SrSi,False,0.0,-0.5268471175000009,0.5268471175000009,-1.341455000000002,exobondic,stable_on_hull,
exp_stable_Ta5Ge3_mp-17593,mp-17593,Ta5Ge3,False,0.0,-0.40993436708333064,0.40993436708333064,-5.086806874999999,exobondic,stable_on_hull,
exp_stable_TaP_mp-1067587,mp-1067587,TaP,False,0.0,-0.9955650676547627,0.9955650676547627,-2.2731813690476166,exobondic,stable_on_hull,
exp_stable_TaSb2_mp-11697,mp-11697,TaSb2,False,0.0,-0.1680856907777771,0.1680856907777771,-1.784688333333334,exobondic,stable_on_hull,
exp_stable_Te2Pd_mp-782,mp-782,Te2Pd,False,0.0,-0.34445980000000515,0.34445980000000515,1.3781288888888905,endobondic,stable_on_hull,
exp_stable_Te2Ru_mp-267,mp-267,Te2Ru,False,0.0,-0.40611876333333896,0.40611876333333896,0.656938888888894,endobondic,stable_on_hull,
exp_stable_TeO2_mp-8377,mp-8377,TeO2,False,0.0,-1.4950600038888868,1.4950600038888868,-0.14890388888887904,exobondic,stable_on_hull,
exp_stable_Ti3In_mp-866046,mp-866046,Ti3In,False,0.0,-0.12506459416666527,0.12506459416666527,-2.5967062500000013,exobondic,stable_on_hull,
exp_stable_Ti3Pt_mp-2339,mp-2339,Ti3Pt,False,0.0,-0.6843641187500005,0.6843641187500005,-3.640461250000003,exobondic,stable_on_hull,
exp_stable_TiBe12_mp-1104067,mp-1104067,TiBe12,False,0.0,-0.14771482794871815,0.14771482794871815,-1.742406538461543,exobondic,stable_on_hull,
exp_stable_TiNi_mp-1048,mp-1048,TiNi,False,0.0,-0.3958550266666663,0.3958550266666663,-1.5889549999999986,exobondic,stable_on_hull,
exp_stable_TiO_mp-1071163,mp-1071163,TiO,False,0.0,-2.9079562791666667,2.9079562791666667,-0.14112937500001266,exobondic,stable_on_hull,
exp_stable_TiSi2_mp-1077503,mp-1077503,TiSi2,False,0.0,-0.5380357655555557,0.5380357655555557,0.8801616666666708,endobondic,stable_on_hull,
exp_stable_TlCl_mp-571079,mp-571079,TlCl,False,0.0,-1.3258213141666677,1.3258213141666677,-2.2967424999999984,exobondic,stable_on_hull,
exp_stable_VNi2_mp-11531,mp-11531,VNi2,False,0.0,-0.21683060000000154,0.21683060000000154,-3.104726666666663,exobondic,stable_on_hull,
exp_stable_WO2_mp-1524394,mp-1524394,WO2,False,0.0,-2.0675175558333336,2.0675175558333336,-4.597315833333354,exobondic,stable_on_hull,
exp_stable_Zr2Au_mp-2348,mp-2348,Zr2Au,False,0.0,-0.468447070000001,0.468447070000001,-2.1791900000000055,exobondic,stable_on_hull,
exp_stable_Zr5Pb3_mp-681992,mp-681992,Zr5Pb3,False,0.0,-0.37525825500000565,0.37525825500000565,-2.33502812500001,exobondic,stable_on_hull,
exp_stable_ZrMo2_mp-2049,mp-2049,ZrMo2,False,0.0,-0.1390927483333352,0.1390927483333352,-6.869564999999998,exobondic,stable_on_hull,
extension_Ag3As_mp-1183193,mp-1183193,Ag3As,True,0.08839697750000042,0.08839697750000042,-0.08839697750000042,-6.056813750000003,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Ag3Pt_mp-12065,mp-12065,Ag3Pt,False,0.020805422500000503,-0.020391218749995943,0.020391218749995943,-9.557109999999993,exobondic,stable_on_hull,
extension_Ag3Sb_mp-2273,mp-2273,Ag3Sb,False,0.0508994350000016,0.0508994350000016,-0.0508994350000016,-4.797631249999997,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_AgH_mp-1096804,mp-1096804,AgH,True,0.1208983966666679,0.1208983966666679,-0.1208983966666679,-3.0026100000000016,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_AgI_mp-22915,mp-22915,AgI,False,0.39273725999999964,-0.07502263833333256,0.07502263833333256,-2.317092500000001,exobondic,stable_on_hull,
extension_AgN_anchor_mp-1091417,mp-1091417,AgN,False,1.5201297641666667,1.5201297641666667,-1.5201297641666667,-5.125666250000007,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_AgN_poly_mp-1009766,mp-1009766,AgN,True,1.5494896491666665,1.5494896491666665,-1.5494896491666665,-4.033807499999998,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_AgN_poly_mp-1424734,mp-1424734,AgN,True,1.9196186741666672,1.9196186741666672,-1.9196186741666672,-5.628859999999996,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_AgN_poly_mp-1428312,mp-1428312,AgN,True,1.6518583891666676,1.6518583891666676,-1.6518583891666676,-2.8940225000000037,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_AgPb3_mp-1183256,mp-1183256,AgPb3,True,0.08509275833333874,0.08509275833333874,-0.08509275833333874,-4.9376675000000025,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_AgPd_mp-1183222,mp-1183222,AgPd,True,0.0069558550000010655,-0.06563816750000129,0.06563816750000129,-1.4596949999999964,exobondic,stable_on_hull,
extension_Al12Mo_mp-550,mp-550,Al12Mo,False,0.014142691923076711,-0.11324264153846177,0.11324264153846177,-9.131933076923074,exobondic,stable_on_hull,
extension_Al2W_mp-12524,mp-12524,Al2W,False,0.09311756111111436,-0.05821597088888729,0.05821597088888729,-12.059687777777775,exobondic,stable_on_hull,
extension_Al3Ag_mp-1183130,mp-1183130,Al3Ag,True,0.0712581868749993,0.04710001012499987,-0.04710001012499987,-8.072924999999993,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Al3As_mp-1183129,mp-1183129,Al3As,True,0.36364852500000033,0.05012713687500181,-0.05012713687500181,-6.540771250000001,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_AlAg2_mp-985805,mp-985805,AlAg2,True,0.007656157999999635,-0.05676564666666669,0.05676564666666669,-8.139641666666662,exobondic,stable_on_hull,
extension_AlAg_mp-1228901,mp-1228901,AlAg,True,0.01833040100000005,-0.02998595250000058,0.02998595250000058,-4.552759999999994,exobondic,stable_on_hull,
extension_AlH3_mp-1106356,mp-1106356,AlH3,False,0.010014458750000621,-0.06361762406249927,0.06361762406249927,-2.2802843750000203,exobondic,stable_on_hull,
extension_As3W2_mp-11696,mp-11696,As3W2,False,0.0,-0.09276986950000037,0.09276986950000037,-3.7140429999999953,exobondic,stable_on_hull,
extension_As4S3_mp-27543,mp-27543,As4S3,False,0.006355647857141378,-0.1304276883482142,0.1304276883482142,-0.16691419642857142,exobondic,stable_on_hull,
extension_As4S3_mp-557321,mp-557321,As4S3,False,0.006840436428570129,-0.12994289977678516,0.12994289977678516,-0.1538199107142881,exobondic,stable_on_hull,
extension_Au2S_mp-947,mp-947,Au2S,False,0.0,-0.11834182593750124,0.11834182593750124,-9.954346041666668,exobondic,stable_on_hull,
extension_BPd5_mp-1228665,mp-1228665,BPd5,True,0.13249513083333042,-0.08821138208333441,0.08821138208333441,-7.328671111111109,exobondic,stable_on_hull,
extension_Ba3Ca_mp-1183342,mp-1183342,Ba3Ca,True,0.03921404749999979,0.03921404749999979,-0.03921404749999979,-0.20969749999999995,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Ba3N2_mp-1013528,mp-1013528,Ba3N2,True,0.6831039496666662,0.11286758399999997,-0.11286758399999997,-2.123304,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
extension_Ba4Pd_mp-1214438,mp-1214438,Ba4Pd,True,0.15571698099999987,-0.06396342699999984,0.06396342699999984,-0.5459859999999981,exobondic,stable_on_hull,
extension_Ba5P4_exp_mp-17566,mp-17566,Ba5P4,False,3.472888887223746e-05,-1.0102398348412531,1.0102398348412531,-0.9589662169312148,exobondic,stable_on_hull,
