compound_id,mp_id,formula,bond_type,family,theoretical,energy_above_hull_eV_at,spacegroup_symbol,is_metal,formation_energy_per_atom,icobi_primary_mean,icobi_primary_pair,icohp_primary_mean,icohp_primary_pair,is_mixed_zintl,icobi_mean,icohp_mean,antibond_w_normalized,icobi_label
extension_Na3Hg_mp-1186050,mp-1186050,Na3Hg,metallic,extension,True,0.021215371458335852,I4/mmm,True,-0.13042292937500122,0.12431,Hg-Hg,-0.3787821428571429,Hg-Na,False,0.12431,-0.3787821428571429,,metallic
extension_Na3In_mp-864758,mp-864758,Na3In,metallic,extension,True,0.040365352500000284,I4/mmm,True,-0.09150885249999874,0.17842,In-In,-0.38649666666666666,In-Na,False,0.17842,-0.38649666666666666,,metallic
extension_Na3Mg_mp-982637,mp-982637,Na3Mg,metallic,extension,True,0.09973374989585748,I4/mmm,True,0.09973374989585748,0.04359416666666666,Na-Na,-0.08602749999999999,Na-Na,False,0.04359416666666666,-0.08602749999999999,,metallic
extension_Na3Si34_mp-1221235,mp-1221235,Na3Si34,metallic,extension,True,0.05178974374999967,R-3m,True,0.0405419705405396,0.888698529411765,Si-Si,-4.319384264705882,Si-Si,True,0.888698529411765,-4.319384264705882,,metallic
extension_NaN3_exp_mp-22003,mp-22003,NaN3,,extension,False,0.0017140024999999781,R-3m,False,,1.8871850000000001,N-N,-19.16258,N-N,True,1.8871850000000001,-19.16258,0.0002045623924797,mixed
extension_NaN3_mp-1066400,mp-1066400,NaN3,,extension,False,0.0029249474999994973,R3m,False,-0.16403737406250052,1.885325,N-N,-18.811320000000002,N-N,True,1.885325,-18.811320000000002,,mixed
extension_NaN3_mp-22003,mp-22003,NaN3,,extension,False,0.0017140024999999781,R-3m,False,-0.16524831906250004,1.8871850000000001,N-N,-19.16258,N-N,True,1.8871850000000001,-19.16258,,mixed
extension_NaN3_mp-634410,mp-634410,NaN3,,extension,True,0.26956520750000035,C2,False,0.10260288593750033,1.86909,N-N,-20.29725,N-N,True,1.86909,-20.29725,,mixed
extension_NaN3_theo_mp-1065265,mp-1065265,NaN3,,extension,True,1.0162235174999994,C2/m,False,,2.73222,N-N,-23.21281,N-N,True,2.73222,-23.21281,0.0005942233273433,mixed
extension_NaP15_mp-1194653,mp-1194653,NaP15,,extension,False,0.0,P-1,False,-0.09604733279017807,0.9227350000000001,P-P,-5.062014090909091,P-P,True,0.9227350000000001,-5.062014090909091,,mixed
extension_NaP5_mp-31086,mp-31086,NaP5,,extension,False,0.009960415000000111,Pnma,False,-0.2311929974801584,0.9111342857142857,P-P,-4.955840714285715,P-P,True,0.9111342857142857,-4.955840714285715,,mixed
extension_NaS_exp_mp-409,mp-409,NaS,,extension,False,0.002286554999999524,P-62m,False,,0.49759166666666665,S-S,-2.6241033333333337,S-S,False,0.49759166666666665,-2.6241033333333337,0.112626208913649,ionic
extension_NaS_theo_mp-1180106,mp-1180106,NaS,,extension,True,1.0060650862499996,C2/m,False,,0.2104,Na-S,-0.98391,Na-S,False,0.2104,-0.98391,0.0,ionic
extension_Nb3Ni_mp-999394,mp-999394,Nb3Ni,metallic,extension,True,0.21315346375000033,I4/mmm,True,0.10147116499999953,0.4255908333333333,Nb-Nb,-1.5440283333333336,Nb-Nb,False,0.4255908333333333,-1.5440283333333336,,metallic
extension_Nb4Rh_mp-1220441,mp-1220441,Nb4Rh,metallic,extension,True,0.08011662799999897,Fmmm,True,-0.1236687819999986,0.3405052777777778,Nb-Nb,-1.1843494444444445,Nb-Nb,False,0.3405052777777778,-1.1843494444444445,,metallic
extension_NbCd3_mp-11309,mp-11309,NbCd3,metallic,extension,False,0.14487106500000024,Pm-3m,True,0.14487106500000024,0.2670916666666666,Cd-Nb,-1.6743691666666667,Cd-Cd,False,0.2670916666666666,-1.6743691666666667,,metallic
extension_NbO_anchor_mp-2692,mp-2692,NbO,,extension,False,0.7887604083333315,Fm-3m,True,,0.29334333333333334,Nb-O,-2.281171666666667,Nb-O,False,0.29334333333333334,-2.281171666666667,0.0291976084513373,metallic
extension_NbO_poly_mp-634965,mp-634965,NbO,,extension,True,0.8240059083333318,P4/mmm,True,,0.91836,Nb-O,-5.58387,Nb-O,False,0.91836,-5.58387,0.0,metallic
extension_NbP_anchor_mp-9830,mp-9830,NbP,,extension,False,0.6020631175000002,I4_1/amd,True,,0.32986375,Nb-P,-1.78025875,Nb-P,False,0.32986375,-1.78025875,0.0001308084223468,metallic
extension_NbP_poly_mp-1220317,mp-1220317,NbP,,extension,True,0.6208620024999991,Cmmm,True,,0.32376499999999997,Nb-P,-1.780505,Nb-P,False,0.32376499999999997,-1.780505,0.0084312981323495,metallic
extension_NbZn16_mp-640041,mp-640041,NbZn16,metallic,extension,False,0.0,Cmcm,True,-0.04627868882353091,0.25339633333333333,Nb-Zn,-1.634618602150538,Zn-Zn,False,0.25339633333333333,-1.634618602150538,,metallic
extension_Nb_mp-75,mp-75,Nb,,extension,False,0.0,Im-3m,True,,0.3267771428571428,Nb-Nb,-1.143867142857143,Nb-Nb,False,0.3267771428571428,-1.143867142857143,0.0,metallic
extension_Ni3Mo_mp-11506,mp-11506,Ni3Mo,metallic,extension,False,0.0,Pmmn,True,-0.05244866624999922,0.29152125,Mo-Ni,-1.00018,Mo-Ni,False,0.29152125,-1.00018,,metallic
extension_NiSb3_mp-1106023,mp-1106023,NiSb3,metallic,extension,False,0.01561135500000077,Im-3,True,-0.12569948624999938,0.31690375000000004,Ni-Sb,-1.4693091666666669,Ni-Sb,False,0.31690375000000004,-1.4693091666666669,,metallic
extension_Ni_mp-23,mp-23,Ni,,extension,False,0.0,Fm-3m,True,,0.09474,Ni-Ni,-0.4204116666666667,Ni-Ni,False,0.09474,-0.4204116666666667,0.3799335477919295,metallic
extension_O2_mp-1524462,mp-1524462,O2,,extension,False,0.0,C2/m,False,,1.4816449999999999,O-O,-17.79561,O-O,False,1.4816449999999999,-17.79561,0.1270663096951735,covalent
extension_OsC_anchor_mp-7142,mp-7142,OsC,,extension,False,0.9160852612500001,P-6m2,True,,0.46881,C-Os,-3.0940833333333333,C-Os,False,0.46881,-3.0940833333333333,0.0402035669456067,metallic
extension_OsC_poly_mp-1009537,mp-1009537,OsC,,extension,True,1.4795162512500006,Pm-3m,True,,0.33527,C-Os,-2.09428,C-Os,False,0.33527,-2.09428,0.0446353112033195,metallic
extension_OsC_poly_mp-1009539,mp-1009539,OsC,,extension,True,1.3918186662499998,Fm-3m,True,,0.4617883333333333,C-Os,-3.1759816666666665,C-Os,False,0.4617883333333333,-3.1759816666666665,0.0828364883801253,metallic
extension_OsC_poly_mp-999308,mp-999308,OsC,,extension,True,0.9277737837499984,P6_3/mmc,True,,0.4520800000000001,C-Os,-3.1582666666666666,C-Os,False,0.4520800000000001,-3.1582666666666666,0.0525182577040981,metallic
extension_Os_mp-49,mp-49,Os,,extension,False,0.0,P6_3/mmc,True,,0.25668,Os-Os,-1.157885,Os-Os,False,0.25668,-1.157885,0.0538380770434238,metallic
extension_P4Se5_mp-2447,mp-2447,P4Se5,covalent,extension,False,0.00974189644444401,Pna2_1,False,-0.07269891635747348,0.9439877777777776,P-Se,-5.094076944444445,P-Se,False,0.9439877777777776,-5.094076944444445,,covalent
extension_PNO_mp-675742,mp-675742,PNO,covalent,extension,True,1.4997472041111104,P-1,False,0.07875318456349195,1.17508875,N-O,-12.30134125,N-O,True,1.17508875,-12.30134125,,mixed
extension_PW3_mp-1209828,mp-1209828,PW3,,extension,True,0.057999603124997634,I-42m,True,-0.12412992886905272,0.41139249999999994,W-W,-2.79032575,P-W,False,0.41139249999999994,-2.79032575,,metallic
extension_P_mp-568348,mp-568348,P,covalent,extension,False,0.0,P2/c,False,,0.9201532539682539,P-P,-5.076030079365079,P-P,False,0.9201532539682539,-5.076030079365079,0.0209447904365614,covalent
extension_Pb2Au_mp-22795,mp-22795,Pb2Au,metallic,extension,False,0.0,I4/mcm,True,-0.08921331333333644,0.45241,Au-Au,-3.2812349999999997,Au-Au,False,0.45241,-3.2812349999999997,,metallic
extension_PbAu3_mp-982246,mp-982246,PbAu3,metallic,extension,True,0.081645635000001,Fm-3m,True,0.028900653437503365,0.19414428571428569,Au-Pb,-1.4564092857142854,Au-Au,False,0.19414428571428569,-1.4564092857142854,,metallic
extension_PbN6_mp-620058,mp-620058,PbN6,covalent,extension,False,0.1096255538095221,Pna2_1,False,,1.8685910416666662,N-N,-19.18516083333333,N-N,True,1.8685910416666662,-19.18516083333333,,mixed
extension_PbN6_mp-667338,mp-667338,PbN6,covalent,extension,False,0.10931083119047358,Pnma,False,,1.868667708333333,N-N,-19.22265895833333,N-N,True,1.868667708333333,-19.22265895833333,0.0007466144265135,mixed
extension_Pb_mp-20483,mp-20483,Pb,,extension,False,0.0,Fm-3m,True,,0.19432000000000002,Pb-Pb,-0.8519083333333333,Pb-Pb,False,0.19432000000000002,-0.8519083333333333,0.0276382488398256,metallic
extension_Pd_mp-2,mp-2,Pd,,extension,False,0.0,Fm-3m,True,,0.163095,Pd-Pd,-1.2162266666666666,Pd-Pd,False,0.163095,-1.2162266666666666,0.1263910685024333,metallic
extension_Pt_mp-126,mp-126,Pt,,extension,False,0.0,Fm-3m,True,,0.23669666666666667,Pt-Pt,-1.808938333333333,Pt-Pt,False,0.23669666666666667,-1.808938333333333,0.0926568450548497,metallic
extension_Rb2O_exp_mp-1394,mp-1394,Rb2O,ionic,extension,False,0.0031695866666665573,Fm-3m,False,,0.0866925,O-Rb,-1.29978,Rb-Rb,False,0.0866925,-1.29978,0.0368277765695644,ionic
extension_Rb2O_theo_mp-2023482,mp-2023482,Rb2O,ionic,extension,True,0.047853428888886995,P-3m1,False,,0.13017444444444445,O-Rb,-0.406745,Rb-Rb,False,0.13017444444444445,-0.406745,0.0635905704099821,ionic
extension_Rb3In_mp-974948,mp-974948,Rb3In,metallic,extension,True,0.16634191892045447,Pm-3m,True,0.10907340770833374,0.11288333333333332,In-Rb,-0.22664750000000003,Rb-Rb,False,0.11288333333333332,-0.22664750000000003,,metallic
extension_Rb3Li_mp-974938,mp-974938,Rb3Li,metallic,extension,True,0.14514899354166677,Pm-3m,True,0.14514899354166677,0.09913,Li-Rb,-0.3103533333333333,Li-Rb,False,0.09913,-0.3103533333333333,,metallic
extension_Rb3P11_mp-1173444,mp-1173444,Rb3P11,,extension,True,0.27383845571428367,C2/m,True,-0.043510536683672996,0.8390296774193551,P-P,-4.214439032258064,P-P,True,0.8390296774193551,-4.214439032258064,,metallic
extension_Rb3P_mp-974822,mp-974822,Rb3P,,extension,True,0.11857260520833357,Fm-3m,False,-0.06112599428571386,0.125275,P-Rb,-0.5327314285714286,Rb-Rb,False,0.125275,-0.5327314285714286,,ionic
extension_RbCl_exp_mp-23299,mp-23299,RbCl,ionic,extension,False,0.02977404000000128,Pm-3m,False,,0.04775000000000001,Cl-Rb,-0.6732133333333333,Rb-Rb,False,0.04775000000000001,-0.6732133333333333,0.1018650589732447,ionic
extension_RbF_exp_mp-2064,mp-2064,RbF,ionic,extension,False,0.05158332500000107,Pm-3m,False,,0.08788,Rb-Rb,-1.3700400000000001,Rb-Rb,False,0.08788,-1.3700400000000001,0.044713282998944,ionic
extension_RbF_theo_mp-11718,mp-11718,RbF,ionic,extension,True,0.0,Fm-3m,False,,0.04602666666666666,F-Rb,-0.4536016666666667,Rb-Rb,False,0.04602666666666666,-0.4536016666666667,0.0398369458359424,ionic
extension_RbN3_exp_mp-581833,mp-581833,RbN3,,extension,False,0.019336026250000415,P4/mmm,False,,1.8969200000000002,N-N,-18.340310000000002,N-N,True,1.8969200000000002,-18.340310000000002,0.0,mixed
extension_RbN3_theo_mp-1219567,mp-1219567,RbN3,,extension,True,0.79660387875,Amm2,False,,1.3756033333333335,N-N,-9.857166666666668,N-N,True,1.3756033333333335,-9.857166666666668,0.0216170087854303,mixed
extension_RbP15_mp-1209298,mp-1209298,RbP15,,extension,True,0.0,P-1,False,-0.10102487669642723,0.9270474999999998,P-P,-5.03848659090909,P-P,True,0.9270474999999998,-5.03848659090909,,mixed
extension_RbP_exp_mp-1179688,mp-1179688,RbP,,extension,False,0.9878872979166671,C2/m,True,,0.10312333333333333,P-P,-0.4288066666666666,P-Rb,False,0.10312333333333333,-0.4288066666666666,0.0137618986419344,metallic
extension_RbP_theo_mp-1058499,mp-1058499,RbP,,extension,True,0.9881531929166671,Immm,True,,0.1277,P-P,-0.43039000000000005,P-Rb,False,0.1277,-0.43039000000000005,0.0098508499606195,metallic
extension_RbS_exp_mp-558071,mp-558071,RbS,,extension,False,0.0018650299999998232,Immm,False,,0.99197,S-S,-5.0554,S-S,True,0.99197,-5.0554,0.1964323146742568,mixed
extension_RbS_theo_mp-1179684,mp-1179684,RbS,,extension,True,0.9974513208333313,C2/m,False,,0.12257,Rb-S,-0.5861350000000001,Rb-S,False,0.12257,-0.5861350000000001,0.0849775578796512,ionic
extension_Rb_mp-70,mp-70,Rb,,extension,False,0.009212472500000013,Im-3m,True,,0.05903593750000002,Rb-Rb,-0.11795624999999997,Rb-Rb,False,0.05903593750000002,-0.11795624999999997,0.1306538155634826,metallic
extension_Re2Si_mp-669547,mp-669547,Re2Si,metallic,extension,False,0.3323728517857134,P2_1/c,True,0.1351910124999994,0.38490057692307683,Re-Re,-1.8091109375,Re-Si,False,0.38490057692307683,-1.8091109375,,metallic
extension_Re3N5_mp-1080194,mp-1080194,Re3N5,,extension,True,0.15380868749999976,Imm2,True,0.10932227671875339,0.8323564285714287,N-Re,-5.288232857142858,N-Re,False,0.8323564285714287,-5.288232857142858,,metallic
extension_Re3Pd_mp-862586,mp-862586,Re3Pd,metallic,extension,True,0.0,P6_3/mmc,True,-0.05744695312499459,0.3788158333333333,Re-Re,-1.7448820833333336,Pd-Re,False,0.3788158333333333,-1.7448820833333336,,metallic
extension_Re5Si3_mp-1105959,mp-1105959,Re5Si3,metallic,extension,False,0.15830164888392595,I4/mcm,True,-0.06352792031250232,0.33792500000000003,Si-Si,-2.7922200000000004,Si-Si,False,0.33792500000000003,-2.7922200000000004,,metallic
extension_ReC_anchor_mp-1079494,mp-1079494,ReC,,extension,False,0.636191904375,P6_3/mmc,True,,0.47409000000000007,C-Re,-3.3056099999999997,C-Re,False,0.47409000000000007,-3.3056099999999997,0.021083909895114,metallic
extension_ReC_poly_mp-1009731,mp-1009731,ReC,,extension,True,1.1149929443750004,Pm-3m,True,,0.3588,C-Re,-2.28258,C-Re,False,0.3588,-2.28258,0.0148664788497603,metallic
extension_Re_mp-8,mp-8,Re,,extension,False,0.003587022499999648,P6_3/mmc,True,,0.3161894444444444,Re-Re,-1.3803422222222224,Re-Re,False,0.3161894444444444,-1.3803422222222224,0.0205341718806949,metallic
extension_Rh_mp-74,mp-74,Rh,,extension,False,0.0,Fm-3m,True,,0.16202333333333335,Rh-Rh,-0.7081166666666667,Rh-Rh,False,0.16202333333333335,-0.7081166666666667,0.185226987069637,metallic
extension_RuC_anchor_mp-10030,mp-10030,RuC,,extension,False,0.6494276712500024,P-6m2,True,,0.47696,C-Ru,-2.9147266666666667,C-Ru,False,0.47696,-2.9147266666666667,0.0418350018386215,metallic
extension_RuC_poly_mp-1009787,mp-1009787,RuC,,extension,True,0.9096720512499985,Fm-3m,True,,0.475165,C-Ru,-2.973356666666666,C-Ru,False,0.475165,-2.973356666666666,0.0862225723035952,metallic
extension_RuRh3_mp-974335,mp-974335,RuRh3,metallic,extension,True,0.0347198320833364,Pm-3m,True,0.03435010375000047,0.20738333333333336,Rh-Ru,-0.8611375,Rh-Ru,False,0.20738333333333336,-0.8611375,,metallic
extension_Ru_mp-33,mp-33,Ru,,extension,False,0.0,P6_3/mmc,True,,0.2374916666666667,Ru-Ru,-0.9478488888888889,Ru-Ru,False,0.2374916666666667,-0.9478488888888889,0.0874539568421949,metallic
extension_SN_anchor_mp-236,mp-236,SN,covalent,extension,False,0.5086555859375004,P2_1/c,False,,1.147975,N-S,-8.7413025,N-S,False,1.147975,-8.7413025,0.0439682753405856,covalent
extension_SN_poly_mp-1078816,mp-1078816,SN,,extension,True,0.8090262296875004,P2_1/c,True,,0.282276875,N-S,-1.790346875,N-S,False,0.282276875,-1.790346875,0.0359075184547244,metallic
extension_SN_poly_mp-1173453,mp-1173453,SN,,extension,True,0.7225484081597227,P2_1,True,,1.519535,N-S,-10.924358750000001,N-S,False,1.519535,-10.924358750000001,0.0458011878988008,metallic
extension_SN_poly_mp-684642,mp-684642,SN,,extension,True,0.5498053901041668,P2_1,True,,1.350425,N-N,-13.43148,N-N,True,1.350425,-13.43148,0.0332750468890892,metallic
extension_S_mp-77,mp-77,S,covalent,extension,False,0.0,Fddd,False,,0.9691653124999998,S-S,-5.92461,S-S,False,0.9691653124999998,-5.92461,0.0879743156931777,covalent
extension_Sb2S5_mp-1359089,mp-1359089,Sb2S5,,extension,True,0.08012190446428491,P2_1/c,True,-0.1250516849553581,1.08475,S-S,-6.8891175,S-S,True,1.08475,-6.8891175,,metallic
extension_Sb_mp-104,mp-104,Sb,,extension,False,0.0,R-3m,True,,0.4398433333333333,Sb-Sb,-1.7201733333333333,Sb-Sb,False,0.4398433333333333,-1.7201733333333333,0.0425038044570444,metallic
extension_ScOs3_mp-981384,mp-981384,ScOs3,metallic,extension,True,0.384095409375,Pm-3m,True,0.09903331625000078,0.261825,Os-Os,-1.1902683333333333,Os-Sc,False,0.261825,-1.1902683333333333,,metallic
extension_Sc_mp-67,mp-67,Sc,,extension,False,0.0,P6_3/mmc,True,,0.2109605555555555,Sc-Sc,-0.6595716666666668,Sc-Sc,False,0.2109605555555555,-0.6595716666666668,0.0,metallic
extension_Se_mp-14,mp-14,Se,covalent,extension,False,0.0010810776041676462,P3_121,False,,0.9053233333333334,Se-Se,-4.149629999999999,Se-Se,False,0.9053233333333334,-4.149629999999999,0.0827940834359239,covalent
extension_Si3H_mp-995193,mp-995193,Si3H,covalent,extension,True,0.03147248546874959,P-3m1,False,0.02890454156250044,0.9370254545454546,Si-Si,-4.65999,H-Si,True,0.9370254545454546,-4.65999,,mixed
extension_Si3Pt_mp-972763,mp-972763,Si3Pt,metallic,extension,True,0.2618652343750014,P6_3/mmc,True,-0.08664157749999646,0.428385,Pt-Pt,-2.657995,Pt-Pt,False,0.428385,-2.657995,,metallic
extension_Si3W5_mp-31219,mp-31219,Si3W5,metallic,extension,False,0.025065460000000428,I4/mcm,True,-0.14362240250000013,0.43115565217391305,W-W,-2.559824464285714,Si-W,False,0.43115565217391305,-2.559824464285714,,metallic
extension_SiH2_mp-1192532,mp-1192532,SiH2,covalent,extension,False,0.04434195949999964,P2_1/m,False,0.0374941090833327,0.9857159999999998,Si-Si,-4.772005999999999,H-Si,True,0.9857159999999998,-4.772005999999999,,mixed
extension_SiO2_anchor_mp-9258,mp-9258,SiO2,covalent,extension,False,0.5770440263888901,Pa-3,False,,0.5129841666666665,O-Si,-5.596897083333334,O-Si,False,0.5129841666666665,-5.596897083333334,0.0264033976184917,ionic
extension_SiO2_poly_mp-10064,mp-10064,SiO2,covalent,extension,True,1.27794353388889,Fm-3m,False,,0.397365,O-Si,-3.7939012500000002,O-Si,False,0.397365,-3.7939012500000002,0.0239601796252581,ionic
extension_SiO2_poly_mp-556044,mp-556044,SiO2,,extension,True,1.4573660394444454,P-31c,True,,0.7436824999999999,O-Si,-6.439877083333335,O-Si,False,0.7436824999999999,-6.439877083333335,0.0116750653215713,metallic
extension_SiO2_poly_mp-638049,mp-638049,SiO2,,extension,True,1.7447606447222235,F4_132,True,,0.6594325000000002,O-Si,-6.055608125000003,O-Si,False,0.6594325000000002,-6.055608125000003,0.0488023890585698,metallic
extension_SiTc3_mp-972784,mp-972784,SiTc3,metallic,extension,True,0.1528513418749995,P6_3/mmc,True,-0.10735772187499748,0.33845375000000005,Tc-Tc,-1.4573200000000002,Si-Tc,False,0.33845375000000005,-1.4573200000000002,,metallic
extension_SiTe2_mp-2755,mp-2755,SiTe2,,extension,False,0.0482593716666635,P-3m1,True,0.048259371666664684,0.565835,Si-Te,-2.752335,Si-Te,False,0.565835,-2.752335,,metallic
extension_Sn3S_mp-1187038,mp-1187038,Sn3S,,extension,True,0.3167847331250009,Fm-3m,True,0.08074417554687585,0.22407142857142856,Sn-Sn,-1.1171328571428571,Sn-Sn,False,0.22407142857142856,-1.1171328571428571,,metallic
extension_Sn3Se_mp-1187055,mp-1187055,Sn3Se,,extension,True,0.2596551493749999,Fm-3m,True,0.032881995234376404,0.21076928571428571,Sn-Sn,-1.0119264285714284,Sn-Sn,False,0.21076928571428571,-1.0119264285714284,,metallic
extension_SnP_mp-475,mp-475,SnP,,extension,False,0.040785102499999226,Fm-3m,True,0.036222141011904796,0.43466166666666667,P-Sn,-2.32263,P-Sn,False,0.43466166666666667,-2.32263,,metallic
extension_SnPb3_mp-1187118,mp-1187118,SnPb3,metallic,extension,True,0.08925198000000023,P6_3/mmc,True,0.08925198000000023,0.19878666666666667,Pb-Sn,-0.8713595833333333,Pb-Pb,False,0.19878666666666667,-0.8713595833333333,,metallic
extension_Sn_mp-623511,mp-623511,Sn,,extension,False,0.061407004999999515,I4/mmm,True,,0.1988766666666667,Sn-Sn,-0.8803349999999998,Sn-Sn,False,0.1988766666666667,-0.8803349999999998,0.0234776666132906,metallic
extension_Snalpha_mp-117,mp-117,Sn,,extension,False,0.0,Fd-3m,True,,0.87066,Sn-Sn,-3.69305,Sn-Sn,False,0.87066,-3.69305,,metallic
extension_Sr3N2_mp-1013529,mp-1013529,Sr3N2,,extension,True,0.5582295490000018,Pm-3m,True,-0.11248128250000064,0.1063738888888889,N-Sr,-0.41478666666666664,Sr-Sr,False,0.1063738888888889,-0.41478666666666664,,metallic
extension_Sr3P4_exp_mp-14288,mp-14288,Sr3P4,,extension,False,0.0,Fdd2,False,,0.89102,P-P,-4.135339999999999,P-P,True,0.89102,-4.135339999999999,0.1223772499865076,mixed
extension_Sr3P4_theo_mp-682953,mp-682953,Sr3P4,,extension,True,0.00811516785714339,P1,False,,0.8888550000000001,P-P,-4.070453333333334,P-P,True,0.8888550000000001,-4.070453333333334,0.1250360471360382,mixed
extension_SrB2_mp-1008755,mp-1008755,SrB2,,extension,True,0.5325422407407405,P6/mmm,True,0.12886528574074063,0.9936833333333333,B-B,-5.217536666666667,B-B,True,0.9936833333333333,-5.217536666666667,,metallic
extension_SrF2_exp_mp-1102240,mp-1102240,SrF2,ionic,extension,False,0.06457278833333291,Pnma,False,,0.05893821428571426,F-Sr,-0.5400796428571428,F-Sr,False,0.05893821428571426,-0.5400796428571428,0.2090247806960797,ionic
extension_SrF2_theo_mp-1102911,mp-1102911,SrF2,ionic,extension,True,0.02665916666666579,Pnma,False,,0.05045833333333333,F-Sr,-0.48582083333333326,F-Sr,False,0.05045833333333333,-0.48582083333333326,0.2166420438831663,ionic
extension_SrN6_mp-2131,mp-2131,SrN6,,extension,False,0.009174299285714227,Fddd,False,-0.25793000178571546,1.8856574999999998,N-N,-18.43337375,N-N,True,1.8856574999999998,-18.43337375,,mixed
extension_SrN_exp_mp-1058586,mp-1058586,SrN,,extension,False,0.4343258274999986,Fm-3m,True,,0.12298833333333332,N-Sr,-0.6069883333333334,N-Sr,False,0.12298833333333332,-0.6069883333333334,0.0462074261715885,metallic
extension_SrO10_mp-1208655,mp-1208655,SrO10,,extension,True,0.6930220472727271,P4/mmm,True,0.09180046545454572,0.8180975,O-O,-6.35707625,O-O,True,0.8180975,-6.35707625,,metallic
extension_SrO2_exp_mp-726705,mp-726705,SrO2,ionic,extension,False,0.009602360833331325,Pnma,False,,0.9820774999999999,O-O,-6.870022499999999,O-O,True,0.9820774999999999,-6.870022499999999,0.2388582693780904,mixed
extension_SrO2_theo_mp-2763179,mp-2763179,SrO2,ionic,extension,True,0.011030372499999608,Pnma,False,,0.9804875,O-O,-6.9737525,O-O,True,0.9804875,-6.9737525,0.2326649400109694,mixed
extension_SrS_exp_mp-10627,mp-10627,SrS,,extension,False,0.2996298049999986,Pm-3m,False,,0.076155,S-Sr,-0.46408333333333324,Sr-Sr,False,0.076155,-0.46408333333333324,0.2376097911707423,ionic
extension_Sr_mp-139,mp-139,Sr,,extension,False,0.0,P6_3/mmc,True,,0.0009333333333333334,Sr-Sr,-0.017136666666666665,Sr-Sr,False,0.0009333333333333334,-0.017136666666666665,4.904992391055046,metallic
extension_TaBe12_mp-567842,mp-567842,TaBe12,metallic,extension,False,0.0,I4/mmm,True,-0.1386066982564108,0.20802924242424245,Be-Be,-1.887541363636363,Be-Be,False,0.20802924242424245,-1.887541363636363,,metallic
extension_TaN_anchor_mp-1497,mp-1497,TaN,,extension,False,0.4515790083333364,P6/mmm,True,,0.4241438888888889,N-Ta,-2.980557222222222,N-Ta,False,0.4241438888888889,-2.980557222222222,0.000939882729211,metallic
extension_TaN_poly_mp-1009831,mp-1009831,TaN,,extension,True,0.8162796533333321,Pm-3m,True,,0.31849,N-Ta,-2.1377400000000004,N-Ta,False,0.31849,-2.1377400000000004,0.000191702659813,metallic
extension_TaN_poly_mp-1009833,mp-1009833,TaN,,extension,True,0.49169759333333474,F-43m,True,,0.64505,N-Ta,-4.4475675,N-Ta,False,0.64505,-4.4475675,0.0,metallic
extension_Ta_mp-50,mp-50,Ta,,extension,False,0.009149912666664761,Im-3m,True,,0.32263714285714284,Ta-Ta,-1.2794285714285714,Ta-Ta,False,0.32263714285714284,-1.2794285714285714,0.0,metallic
extension_Tc3Mo_mp-1187395,mp-1187395,Tc3Mo,metallic,extension,True,0.11694241874999989,Pm-3m,True,0.11694241874999989,0.3332425,Mo-Tc,-1.2727408333333334,Mo-Tc,False,0.3332425,-1.2727408333333334,,metallic
extension_Tc3Os_mp-862779,mp-862779,Tc3Os,metallic,extension,True,0.0,P6_3/mmc,True,-0.06844598375000288,0.31817791666666667,Tc-Tc,-1.2186016666666666,Os-Tc,False,0.31817791666666667,-1.2186016666666666,,metallic
extension_Tc3W_mp-1187398,mp-1187398,Tc3W,metallic,extension,True,0.10723927500000485,P6_3/mmc,True,0.10723927500000485,0.47234833333333315,Tc-W,-2.370503333333334,Tc-W,False,0.47234833333333315,-2.370503333333334,,metallic
extension_Tc_mp-113,mp-113,Tc,,extension,False,0.0,P6_3/mmc,True,,0.3130083333333333,Tc-Tc,-1.2061466666666667,Tc-Tc,False,0.3130083333333333,-1.2061466666666667,0.0239855114514542,metallic
extension_Te2Pd7_mp-1217443,mp-1217443,Te2Pd7,,extension,True,0.11441960977299814,R-3m,True,-0.13105697605137553,0.27694199999999985,Pd-Te,-1.8731065714285717,Pd-Te,False,0.27694199999999985,-1.8731065714285717,,metallic
extension_Te_mp-19,mp-19,Te,covalent,extension,False,0.0,P3_121,False,,0.3171866666666666,Te-Te,-1.1233211111111112,Te-Te,False,0.3171866666666666,-1.1233211111111112,0.1196778116395202,ionic
extension_Ti2Cu_mp-742,mp-742,Ti2Cu,metallic,extension,False,0.0,I4/mmm,True,-0.11303320444444627,0.33736615384615387,Ti-Ti,-0.7591484615384615,Ti-Ti,False,0.33736615384615387,-0.7591484615384615,,metallic
extension_Ti3Nb_mp-1217091,mp-1217091,Ti3Nb,metallic,extension,True,0.06679139250000077,Amm2,True,0.06679139250000077,0.3773566666666666,Nb-Nb,-1.2750033333333333,Nb-Nb,False,0.3773566666666666,-1.2750033333333333,,metallic
extension_TiMo2_mp-1216675,mp-1216675,TiMo2,metallic,extension,True,0.061337100370366215,Fmmm,True,-0.058206392222227045,0.33946562499999994,Mo-Mo,-1.1739662500000003,Mo-Mo,False,0.33946562499999994,-1.1739662500000003,,metallic
extension_TiO2II_mp-1439,mp-1439,TiO2,,extension,False,0.004523600833332253,Pbcn,False,,0.5838375,O-Ti,-3.5796179166666655,O-Ti,False,0.5838375,-3.5796179166666655,0.0076559236971254,covalent
