compound_id,structure_file,n_sites,n_bonds_icohp,n_bonds_icobi,error,warnings,icohp_n_bonds_used,icohp_coord_bound,icohp_percolation_weight_min,icohp_percolation_direction,icohp_percolation_weight_a,icohp_percolation_status_a,icohp_percolation_weight_b,icohp_percolation_status_b,icohp_percolation_weight_c,icohp_percolation_status_c,icohp_sum,icohp_mean,icohp_min,icohp_max,icobi_n_bonds_used,icobi_coord_bound,icobi_percolation_weight_min,icobi_percolation_direction,icobi_percolation_weight_a,icobi_percolation_status_a,icobi_percolation_weight_b,icobi_percolation_status_b,icobi_percolation_weight_c,icobi_percolation_status_c,icobi_sum,icobi_mean,icobi_min,icobi_max
extension_Sr3P4_theo_mp-682953,mp_dataset/structures/extension_Sr3P4_theo_mp-682953/CONTCAR,14,265,265,,,265,3,0.005090000000000001,b,0.00545,ok,0.005090000000000001,ok,0.0052,ok,-48.72323999999999,-0.1838612830188679,-4.78495,-2e-05,265,3,0.00041,a,0.00041,ok,0.00045,ok,0.00041,ok,11.127559999999995,0.04199079245283017,0.00018,0.98072
extension_SrF2_exp_mp-1102240,mp_dataset/structures/extension_SrF2_exp_mp-1102240/CONTCAR,12,292,292,,,292,3,0.00022,a,0.00022,ok,0.0040999999999999995,ok,0.00328,ok,-22.478839999999977,-0.07698232876712321,-0.57961,-0.00011,292,3,2e-05,a,2e-05,ok,0.00076,ok,0.0006000000000000001,ok,2.300679999999997,0.007879041095890401,1e-05,0.06307
extension_SrF2_theo_mp-1102911,mp_dataset/structures/extension_SrF2_theo_mp-1102911/CONTCAR,12,384,384,,,384,5,0.00047000000000000004,b,0.00059,ok,0.00047000000000000004,ok,0.00065,ok,-27.207599999999978,-0.07085312499999995,-0.60422,-0.00019,384,5,6e-05,b,8e-05,ok,6e-05,ok,0.00011,ok,2.5256899999999938,0.006577317708333317,3e-05,0.0627
extension_SrN_exp_mp-1058586,mp_dataset/structures/extension_SrN_exp_mp-1058586/CONTCAR,2,50,50,,,50,5,0.06282,c,0.06524,ok,0.06335,ok,0.06282,ok,-7.50065,-0.150013,-0.62285,0.00869,50,5,0.01122,c,0.01132,ok,0.01126,ok,0.01122,ok,1.75923,0.0351846,0.00166,0.12713
extension_SrO2_exp_mp-726705,mp_dataset/structures/extension_SrO2_exp_mp-726705/CONTCAR,12,344,344,,,344,5,0.00084,b,0.0028399999999999996,ok,0.00084,ok,0.00141,ok,-49.28526,-0.1432711046511628,-6.87036,0.00514,344,5,0.00017,b,0.0008600000000000001,ok,0.00017,ok,0.0006,ok,6.4309199999999995,0.01869453488372093,8e-05,0.98211
extension_SrO2_theo_mp-2763179,mp_dataset/structures/extension_SrO2_theo_mp-2763179/CONTCAR,12,352,352,,,352,3,0.00066,c,0.00214,ok,0.00095,ok,0.00066,ok,-51.304970000000054,-0.14575275568181834,-6.97409,0.00023,352,3,0.00045,a,0.00045,ok,0.00045,ok,0.00047999999999999996,ok,6.632460000000004,0.01884221590909092,8e-05,0.98051
extension_SrS_exp_mp-10627,mp_dataset/structures/extension_SrS_exp_mp-10627/CONTCAR,2,44,44,,,44,3,0.00496,c,0.00642,ok,0.00706,ok,0.00496,ok,-6.0510399999999995,-0.13752363636363635,-0.46458,-0.00496,44,3,0.02014,c,0.02077,ok,0.02082,ok,0.02014,ok,0.9998199999999999,0.022723181818181816,0.00026,0.07758
extension_Sr_mp-139,mp_dataset/structures/extension_Sr_mp-139/CONTCAR,2,18,18,,,18,3,0.01637,a,0.01637,ok,0.0164,ok,0.03559,ok,-0.31373000000000006,-0.01742944444444445,-0.01852,-0.01636,18,3,0.00084,b,0.00085,ok,0.00084,ok,0.0019,ok,0.01704,0.0009466666666666666,0.00084,0.00102
extension_Ta_mp-50,mp_dataset/structures/extension_Ta_mp-50/CONTCAR,1,58,58,,,58,5,0.0558,b,0.05625,ok,0.0558,ok,0.056470000000000006,ok,-19.512719999999995,-0.3364262068965516,-1.75861,-0.0245,58,5,0.02062,a,0.02062,ok,0.021429999999999998,ok,0.020749999999999998,ok,5.017480000000003,0.08650827586206901,0.00891,0.42208
extension_Tc_mp-113,mp_dataset/structures/extension_Tc_mp-113/CONTCAR,2,88,88,,,88,5,0.06669,b,0.06687,ok,0.06669,ok,0.07178,ok,-25.051410000000008,-0.2846751136363637,-1.26218,-0.03298,88,5,0.03189,b,0.03195,ok,0.03189,ok,0.04784,ok,7.4236400000000025,0.08435954545454548,0.01589,0.33013
extension_Te_mp-19,mp_dataset/structures/extension_Te_mp-19/CONTCAR,3,48,48,,,48,5,0.00096,c,0.00224,ok,0.00234,ok,0.00096,ok,-10.192429999999995,-0.21234229166666654,-2.72367,0.00394,48,5,0.00094,c,0.00206,ok,0.00206,ok,0.00094,ok,3.09719,0.06452479166666666,0.0007,0.75932
extension_TiO2II_mp-1439,mp_dataset/structures/extension_TiO2II_mp-1439/CONTCAR,12,552,552,,,552,5,0.00017,c,0.00039,ok,0.00042999999999999994,ok,0.00017,ok,-94.47972999999998,-0.17115893115942024,-4.59756,0.00076,552,5,0.00014,c,0.00035999999999999997,ok,0.00029,ok,0.00014,ok,16.23175999999998,0.029405362318840545,8e-05,0.78382
extension_TiO2OII_mp-9173,mp_dataset/structures/extension_TiO2OII_mp-9173/CONTCAR,12,540,540,,,540,5,8e-05,c,0.00018,ok,0.00027,ok,8e-05,ok,-94.42192999999985,-0.17485542592592565,-4.48291,0.00039,540,5,2e-05,a,2e-05,ok,0.00012000000000000002,ok,0.00017999999999999998,ok,16.49905000000005,0.030553796296296388,0.0,0.74846
extension_TiO2baddeleyite_mp-430,mp_dataset/structures/extension_TiO2baddeleyite_mp-430/CONTCAR,12,586,586,,,586,5,5e-05,b,0.00021,ok,5e-05,ok,8e-05,ok,-94.71293999999997,-0.1616261774744027,-4.59734,0.00122,586,5,6e-05,b,0.00018,ok,6e-05,ok,0.00012,ok,16.401690000000023,0.027989232081911303,2e-05,0.79776
extension_Ti_mp-46,mp_dataset/structures/extension_Ti_mp-46/CONTCAR,2,88,88,,,88,5,0.02113,a,0.02113,ok,0.022670000000000003,ok,0.03244,ok,-15.26445000000001,-0.1734596590909092,-0.79652,-0.01035,88,5,0.01253,b,0.0126,ok,0.01253,ok,0.01285,ok,6.492620000000001,0.07377977272727275,0.00605,0.32062
extension_Tl_mp-82,mp_dataset/structures/extension_Tl_mp-82/CONTCAR,2,28,28,,,28,3,0.00023,c,1.0154,ok,1.01577,ok,0.00023,ok,-18.978839999999998,-0.6778157142857142,-1.10881,-0.00023,28,3,0.00257,c,0.18392,ok,0.184,ok,0.00257,ok,3.52148,0.12576714285714286,0.00257,0.20394
extension_V_mp-146,mp_dataset/structures/extension_V_mp-146/CONTCAR,1,64,64,,,64,5,0.024210000000000002,b,0.02504,ok,0.024210000000000002,ok,0.025529999999999997,ok,-13.545359999999997,-0.21164624999999995,-1.19367,-0.00744,64,5,0.02288,b,0.02392,ok,0.02288,ok,0.02426,ok,5.096539999999999,0.07963343749999999,0.00833,0.41118
extension_W_mp-91,mp_dataset/structures/extension_W_mp-91/CONTCAR,1,58,58,,,58,5,0.022809999999999997,b,0.02307,ok,0.022809999999999997,ok,0.023129999999999998,ok,-37.57813999999999,-0.6478989655172412,-3.23699,-0.00678,58,5,0.02828,a,0.02828,ok,0.0283,ok,0.02837,ok,6.747459999999999,0.1163355172413793,0.0129,0.6007
extension_Y_mp-112,mp_dataset/structures/extension_Y_mp-112/CONTCAR,2,28,28,,,28,3,0.02195,c,0.85405,ok,0.85401,ok,0.02195,ok,-16.30825,-0.5824375,-0.89809,-0.02195,28,3,0.02723,c,0.23042,ok,0.23041,ok,0.02723,ok,4.73478,0.1690992857142857,0.02723,0.25217
extension_Zn_mp-79,mp_dataset/structures/extension_Zn_mp-79/CONTCAR,2,100,100,,,100,5,0.00019,c,0.00166,ok,0.0019,ok,0.00019,ok,-34.80321,-0.3480321,-2.73845,0.04792,100,5,0.00232,c,0.00235,ok,0.00234,ok,0.00232,ok,4.555360000000001,0.045553600000000014,0.00116,0.26552
extension_Zr_mp-131,mp_dataset/structures/extension_Zr_mp-131/CONTCAR,2,52,52,,,52,5,0.04026,c,0.0567,ok,0.057730000000000004,ok,0.04026,ok,-25.114810000000013,-0.48297711538461563,-1.39197,-0.01413,52,5,0.00788,c,0.021,ok,0.02092,ok,0.00788,ok,6.412510000000001,0.12331750000000002,0.00745,0.3296
hull_covalent_Si_mp-149,mp_dataset/structures/hull_covalent_Si_mp-149/CONTCAR,2,64,64,,,64,5,0.00317,c,0.0031999999999999997,ok,0.00318,ok,0.00317,ok,-18.610730000000004,-0.29079265625000006,-4.55151,0.00183,64,5,0.00116,a,0.00116,ok,0.00119,ok,0.00116,ok,3.9409499999999977,0.061577343749999965,8e-05,0.92472
hull_ionic_NaCl_mp-22862,mp_dataset/structures/hull_ionic_NaCl_mp-22862/CONTCAR,2,50,50,,,50,5,0.03071,a,0.03071,ok,0.0308,ok,0.03087,ok,-4.445290000000001,-0.08890580000000002,-0.59549,-0.0005,50,5,0.00239,a,0.00239,ok,0.00239,ok,0.0024,ok,0.6578400000000003,0.013156800000000007,0.00018,0.08593
hull_metallic_AlNi_mp-1487,mp_dataset/structures/hull_metallic_AlNi_mp-1487/CONTCAR,2,96,96,,,96,5,0.00419,a,0.00419,ok,0.00509,ok,0.00474,ok,-30.92626,-0.3221485416666667,-1.99211,0.00661,96,5,0.00777,a,0.00777,ok,0.00778,ok,0.00777,ok,5.00504,0.05213583333333333,0.00044,0.2678
metastable_covalent_C_rhombohedral_mp-169,mp_dataset/structures/metastable_covalent_C_rhombohedral_mp-169/CONTCAR,2,130,130,,,130,7,0.00025,c,0.0005,ok,0.00051,ok,0.00025,ok,-37.14289999999995,-0.28571461538461496,-11.73735,0.03749,130,7,7.000000000000001e-05,a,7.000000000000001e-05,ok,7.000000000000001e-05,ok,0.00011,ok,3.9412300000000013,0.030317153846153855,3e-05,1.21731
metastable_ionic_LiBr_mp-23259,mp_dataset/structures/metastable_ionic_LiBr_mp-23259/CONTCAR,2,50,50,,,50,5,0.09879,c,0.09888,ok,0.09887,ok,0.09879,ok,-16.914780000000004,-0.3382956000000001,-2.04079,0.00502,50,5,0.02174,a,0.02174,ok,0.02174,ok,0.02174,ok,2.2625199999999985,0.04525039999999997,0.00094,0.27903
metastable_metallic_BeCu_mp-2323,mp_dataset/structures/metastable_metallic_BeCu_mp-2323/CONTCAR,2,168,168,,,168,5,0.00048,b,0.0009699999999999999,ok,0.00048,ok,0.0007099999999999999,ok,-27.255689999999998,-0.16223625,-1.84805,0.03161,168,5,0.00121,a,0.00121,ok,0.00121,ok,0.00122,ok,3.7756000000000047,0.022473809523809552,0.0004,0.19864
theo_metastable_Al4Si_mp-1228120,mp_dataset/structures/theo_metastable_Al4Si_mp-1228120/CONTCAR,5,81,81,,,81,3,0.08539,a,0.08539,ok,0.10225000000000001,ok,0.11204,ok,-85.94116999999999,-1.0610020987654318,-2.85629,0.22694,81,3,0.02835,c,0.028399999999999998,ok,0.0289,ok,0.02835,ok,10.011190000000001,0.12359493827160495,0.00488,0.26271
theo_metastable_AlSb_mp-1023918,mp_dataset/structures/theo_metastable_AlSb_mp-1023918/CONTCAR,4,92,92,,,92,3,0.00036,c,0.01183,ok,0.01165,ok,0.00036,ok,-30.311729999999983,-0.32947532608695634,-2.59169,0.00051,92,3,0.004149999999999999,c,0.00623,ok,0.00622,ok,0.004149999999999999,ok,6.584500000000002,0.07157065217391306,0.00207,0.54286
theo_metastable_B3Ir2_mp-1228647,mp_dataset/structures/theo_metastable_B3Ir2_mp-1228647/CONTCAR,10,473,473,,,473,5,0.00028000000000000003,a,0.00028000000000000003,ok,0.00029,ok,0.00047,ok,-159.65771999999993,-0.33754274841437615,-4.90359,0.00788,473,5,0.00068,b,0.00087,ok,0.00068,ok,0.0009,ok,22.488169999999997,0.047543699788583506,0.00029,0.55295
theo_metastable_B6Pb_mp-1096825,mp_dataset/structures/theo_metastable_B6Pb_mp-1096825/CONTCAR,7,399,399,,,399,5,0.00235,b,0.0023699999999999997,ok,0.00235,ok,0.00236,ok,-90.74389,-0.22742829573934836,-7.64309,0.12769,399,5,0.00108,a,0.00108,ok,0.00109,ok,0.00109,ok,12.135409999999998,0.030414561403508768,0.00016,0.89537
theo_metastable_BPd5_mp-1228665,mp_dataset/structures/theo_metastable_BPd5_mp-1228665/CONTCAR,6,135,135,,,135,3,0.024169999999999997,c,0.04352,ok,0.03788,ok,0.024169999999999997,ok,-59.58175,-0.4413462962962963,-6.32807,0.57068,135,3,0.01379,c,0.01438,ok,0.01441,ok,0.01379,ok,9.5344,0.07062518518518518,0.00396,0.69733
theo_metastable_BeAu3_mp-983539,mp_dataset/structures/theo_metastable_BeAu3_mp-983539/CONTCAR,4,144,144,,,144,3,0.0241,a,0.0241,ok,0.024489999999999998,ok,0.02476,ok,-44.17865999999998,-0.3067962499999999,-2.11257,0.00645,144,3,0.01207,b,0.0121,ok,0.01207,ok,0.01217,ok,6.264029999999997,0.04350020833333332,0.00333,0.22365
theo_metastable_BeCl2_mp-1190080,mp_dataset/structures/theo_metastable_BeCl2_mp-1190080/CONTCAR,18,300,300,,,300,3,0.00237,a,0.00237,ok,0.0025700000000000002,ok,0.0024200000000000003,ok,-151.16457000000005,-0.5038819000000002,-5.97938,-0.00071,300,3,0.00077,b,0.0007799999999999999,ok,0.00077,ok,0.00077,ok,19.755570000000024,0.06585190000000007,9e-05,0.75582
theo_metastable_CaGe2_mp-643542,mp_dataset/structures/theo_metastable_CaGe2_mp-643542/CONTCAR,3,72,72,,,72,5,0.013049999999999999,c,0.01865,ok,0.01865,ok,0.013049999999999999,ok,-14.503799999999996,-0.20144166666666663,-3.56561,0.00158,72,5,0.00145,c,0.0019099999999999998,ok,0.0019099999999999998,ok,0.00145,ok,3.6636699999999998,0.05088430555555555,0.00046,0.84722
theo_metastable_CoSe2_mp-1390196,mp_dataset/structures/theo_metastable_CoSe2_mp-1390196/CONTCAR,12,332,332,,,332,3,0.00084,b,0.00088,ok,0.00084,ok,0.00088,ok,-126.99852000000001,-0.38252566265060245,-4.33328,-0.00031,332,3,0.00414,c,0.00422,ok,0.00416,ok,0.00414,ok,22.933,0.06907530120481928,0.00207,0.70599
theo_metastable_Cr2C_mp-1226378,mp_dataset/structures/theo_metastable_Cr2C_mp-1226378/CONTCAR,3,186,186,,,186,7,0.00208,a,0.00208,ok,0.00208,ok,0.00558,ok,-32.547929999999994,-0.1749888709677419,-3.08155,-0.00104,186,7,0.00136,a,0.00136,ok,0.00136,ok,0.00137,ok,8.637399999999998,0.04643763440860214,0.00068,0.52707
theo_metastable_CrMo_mp-1226200,mp_dataset/structures/theo_metastable_CrMo_mp-1226200/CONTCAR,2,88,88,,,88,5,0.04226,a,0.04226,ok,0.04289,ok,0.04733,ok,-22.261799999999997,-0.25297499999999995,-1.75209,-0.01695,88,5,0.02629,c,0.02741,ok,0.027200000000000002,ok,0.02629,ok,7.67825,0.08725284090909091,0.01175,0.4739
theo_metastable_Ga2Se3_mp-1224809,mp_dataset/structures/theo_metastable_Ga2Se3_mp-1224809/CONTCAR,5,88,88,,,88,3,0.01137,c,0.01148,ok,0.01143,ok,0.01137,ok,-39.80488000000002,-0.452328181818182,-5.6484,0.00528,88,3,0.00384,b,0.00385,ok,0.00384,ok,0.00385,ok,7.491699999999996,0.0851329545454545,0.00015,1.00933
theo_metastable_GeS_mp-12910,mp_dataset/structures/theo_metastable_GeS_mp-12910/CONTCAR,4,114,114,,,114,5,0.00226,c,0.00366,ok,0.00266,ok,0.00226,ok,-25.770290000000003,-0.22605517543859652,-4.33615,-0.00094,114,5,0.00121,a,0.00121,ok,0.00178,ok,0.0025199999999999997,ok,5.513940000000001,0.04836789473684211,0.0006,0.81988
theo_metastable_HCl_mp-684609,mp_dataset/structures/theo_metastable_HCl_mp-684609/CONTCAR,2,45,45,,,45,5,0.00025,a,0.00025,ok,0.00025,ok,0.00025,ok,-7.493399999999999,-0.16651999999999997,-7.39848,0.00052,45,5,8e-05,a,8e-05,ok,8e-05,ok,8e-05,ok,0.9684899999999995,0.02152199999999999,0.0,0.94799
theo_metastable_HfMo_mp-1224314,mp_dataset/structures/theo_metastable_HfMo_mp-1224314/CONTCAR,2,88,88,,,88,5,0.01999,a,0.01999,ok,0.020319999999999998,ok,0.03771,ok,-24.30091,-0.27614670454545454,-1.93388,0.0108,88,5,0.01233,a,0.01233,ok,0.012379999999999999,ok,0.01436,ok,6.763840000000002,0.0768618181818182,0.00381,0.50399
theo_metastable_IN2_mp-1097011,mp_dataset/structures/theo_metastable_IN2_mp-1097011/CONTCAR,6,97,97,,,97,3,0.00047,a,0.00047,ok,0.00051,ok,0.00049,ok,-48.83377999999999,-0.503441030927835,-23.17819,0.00093,97,3,0.00014,a,0.00014,ok,0.00015000000000000001,ok,0.00014,ok,6.91818,0.07132144329896907,7e-05,2.95065
theo_metastable_InSe2_mp-1232036,mp_dataset/structures/theo_metastable_InSe2_mp-1232036/CONTCAR,6,126,126,,,126,3,0.00164,a,0.00164,ok,0.00164,ok,0.02239,ok,-37.357900000000015,-0.29649126984126994,-2.42284,-0.00164,126,3,0.00492,a,0.00492,ok,0.00492,ok,0.01034,ok,8.47071,0.06722785714285714,0.00246,0.44849
theo_metastable_IrCl3_mp-729507,mp_dataset/structures/theo_metastable_IrCl3_mp-729507/CONTCAR,16,273,273,,,273,3,0.00272,c,0.00443,ok,0.0052499999999999995,ok,0.00272,ok,-133.85750999999996,-0.4903205494505493,-5.68224,-0.00084,273,3,0.0005499999999999999,c,0.0008799999999999999,ok,0.0009,ok,0.0005499999999999999,ok,20.60022,0.07545868131868132,0.00016,0.76952
theo_metastable_K5As4_mp-684799,mp_dataset/structures/theo_metastable_K5As4_mp-684799/CONTCAR,9,104,104,,,104,3,0.0088,c,0.01314,ok,0.021859999999999997,ok,0.0088,ok,-26.337320000000002,-0.25324346153846156,-4.10068,0.00664,104,3,0.0023699999999999997,a,0.0023699999999999997,ok,0.00468,ok,0.007209999999999999,ok,6.2749299999999995,0.06033586538461538,0.001,1.02701
theo_metastable_KSn3_mp-1185151,mp_dataset/structures/theo_metastable_KSn3_mp-1185151/CONTCAR,8,88,88,,,88,3,0.02646,c,0.03053,ok,0.030699999999999998,ok,0.02646,ok,-35.3986,-0.4022568181818182,-1.93458,0.0268,88,3,0.0077,c,0.00893,ok,0.00901,ok,0.0077,ok,8.92426,0.10141204545454546,0.00445,0.55433
theo_metastable_Li3Ag_mp-976408,mp_dataset/structures/theo_metastable_Li3Ag_mp-976408/CONTCAR,4,156,156,,,156,5,0.01154,b,0.01243,ok,0.01154,ok,0.01872,ok,-34.50906999999997,-0.221211987179487,-1.97312,0.24047,156,5,0.00418,c,0.0043100000000000005,ok,0.00427,ok,0.00418,ok,3.7633099999999997,0.024123782051282048,0.00036,0.13717
theo_metastable_LiTl3_mp-1185253,mp_dataset/structures/theo_metastable_LiTl3_mp-1185253/CONTCAR,4,108,108,,,108,5,0.0033499999999999997,a,0.0033499999999999997,ok,0.00341,ok,0.00355,ok,-29.33398000000002,-0.2716109259259261,-1.43849,0.0175,108,5,0.0028,a,0.0028,ok,0.00281,ok,0.00289,ok,5.444380000000001,0.050410925925925935,0.0014,0.25083
theo_metastable_Mg15B_mp-1023515,mp_dataset/structures/theo_metastable_Mg15B_mp-1023515/CONTCAR,16,374,374,,,374,3,0.00028000000000000003,b,0.00038,ok,0.00028000000000000003,ok,0.0007800000000000001,ok,-4.3827500000000015,-0.011718582887700538,-0.13978,0.00141,374,3,4e-05,a,4e-05,ok,6e-05,ok,6e-05,ok,0.88487,0.00236596256684492,0.0,0.04087
theo_metastable_MgF2_mp-560236,mp_dataset/structures/theo_metastable_MgF2_mp-560236/CONTCAR,6,183,183,,,183,5,2e-05,c,4e-05,ok,4e-05,ok,2e-05,ok,-11.834699999999991,-0.06467049180327863,-1.30503,2e-05,183,5,0.0,c,1e-05,ok,1e-05,ok,0.0,ok,1.164099999999999,0.006361202185792344,0.0,0.11914
theo_metastable_MgSn_mp-1094669,mp_dataset/structures/theo_metastable_MgSn_mp-1094669/CONTCAR,2,44,44,,,44,3,0.00026,a,0.00026,ok,0.00026,ok,0.00026,ok,-7.845770000000001,-0.17831295454545457,-0.70591,0.00122,44,3,0.0001,a,0.0001,ok,0.0001,ok,0.0001,ok,2.243359999999999,0.05098545454545453,0.0001,0.2238
theo_metastable_MgSn_mp-1094801,mp_dataset/structures/theo_metastable_MgSn_mp-1094801/CONTCAR,2,60,60,,,60,5,0.00426,c,0.00479,ok,0.00464,ok,0.00426,ok,-8.82422,-0.14707033333333333,-1.27851,0.00426,60,5,0.00528,a,0.00528,ok,0.00529,ok,0.00544,ok,2.3914999999999997,0.03985833333333333,0.00074,0.31407
theo_metastable_MnN_mp-1009130,mp_dataset/structures/theo_metastable_MnN_mp-1009130/CONTCAR,2,152,152,,,152,7,0.00185,c,0.0018800000000000002,ok,0.0018900000000000002,ok,0.00185,ok,-20.357629999999983,-0.13393177631578937,-4.02068,-0.00089,152,7,0.00121,a,0.00121,ok,0.00121,ok,0.00121,ok,5.255659999999997,0.03457671052631577,0.00023,0.67404
theo_metastable_Na2Cl_mp-990084,mp_dataset/structures/theo_metastable_Na2Cl_mp-990084/CONTCAR,3,38,38,,,38,3,0.037559999999999996,a,0.037559999999999996,ok,0.037559999999999996,ok,0.037559999999999996,ok,-3.708499999999998,-0.09759210526315784,-0.3527,0.00114,38,3,0.01647,a,0.01647,ok,0.01647,ok,0.01647,ok,1.00453,0.026434999999999997,0.00037,0.09872
theo_metastable_Na3Cl_mp-1064484,mp_dataset/structures/theo_metastable_Na3Cl_mp-1064484/CONTCAR,4,83,83,,,83,5,0.00255,a,0.00255,ok,0.00255,ok,0.01722,ok,-4.649219999999999,-0.05601469879518071,-0.22718,0.00417,83,5,0.00030000000000000003,a,0.00030000000000000003,ok,0.00030000000000000003,ok,0.0098,ok,1.438379999999999,0.01732987951807228,0.0001,0.05763
theo_metastable_NbRh2_mp-1220414,mp_dataset/structures/theo_metastable_NbRh2_mp-1220414/CONTCAR,6,196,196,,,196,5,0.01765,b,0.04314,ok,0.01765,ok,0.054639999999999994,ok,-44.72329000000002,-0.22818005102040825,-1.5767,-0.0134,196,5,0.0082,b,0.0193,ok,0.0082,ok,0.035,ok,13.475230000000002,0.06875117346938776,0.00777,0.44099
theo_metastable_NbS2_mp-774873,mp_dataset/structures/theo_metastable_NbS2_mp-774873/CONTCAR,6,122,122,,,122,5,0.00012,b,0.00108,ok,0.00012,ok,0.01104,ok,-47.23432,-0.38716655737704914,-3.20531,-0.00012,122,5,0.00038,a,0.00038,ok,0.00039000000000000005,ok,0.00701,ok,10.81549,0.08865155737704919,0.00019,0.64085
theo_metastable_PtCl2_mp-1219748,mp_dataset/structures/theo_metastable_PtCl2_mp-1219748/CONTCAR,6,90,90,,,90,3,0.00504,a,0.00504,ok,0.00507,ok,0.00652,ok,-50.55453,-0.561717,-5.33331,-0.00059,90,3,0.0013800000000000002,a,0.0013800000000000002,ok,0.0013800000000000002,ok,0.00181,ok,7.18231,0.07980344444444444,0.00012,0.72114
theo_metastable_Sc2O3_mp-755313,mp_dataset/structures/theo_metastable_Sc2O3_mp-755313/CONTCAR,10,454,454,,,454,5,0.00051,b,0.00089,ok,0.00051,ok,0.00094,ok,-80.45501000000017,-0.1772136784140973,-3.26291,-0.00025,454,5,0.00015000000000000001,b,0.00016,ok,0.00015000000000000001,ok,0.00016,ok,11.736210000000009,0.02585068281938328,7e-05,0.50358
theo_metastable_ScTc3_mp-867262,mp_dataset/structures/theo_metastable_ScTc3_mp-867262/CONTCAR,4,140,140,,,140,5,0.03314,a,0.03314,ok,0.03499,ok,0.034839999999999996,ok,-34.260200000000026,-0.24471571428571448,-1.53919,-0.01549,140,5,0.0139,b,0.01452,ok,0.0139,ok,0.01421,ok,10.243740000000006,0.07316957142857147,0.01284,0.45315
theo_metastable_SiAu3_mp-1186998,mp_dataset/structures/theo_metastable_SiAu3_mp-1186998/CONTCAR,4,140,140,,,140,5,0.005679999999999999,b,0.00678,ok,0.005679999999999999,ok,0.009449999999999998,ok,-41.69953999999999,-0.29785385714285706,-2.75522,0.92506,140,5,0.008320000000000001,b,0.00841,ok,0.008320000000000001,ok,0.00833,ok,6.799959999999999,0.04857114285714285,0.00412,0.25809
theo_metastable_Sn7Pd5_mp-1219006,mp_dataset/structures/theo_metastable_Sn7Pd5_mp-1219006/CONTCAR,12,248,248,,,248,3,0.0023,c,0.0052,ok,0.0027,ok,0.0023,ok,-128.96776000000003,-0.5200312903225808,-3.49177,0.38826,248,3,0.00933,c,0.01153,ok,0.01115,ok,0.00933,ok,21.009450000000005,0.0847155241935484,0.00334,0.42417
theo_metastable_SnBr2_mp-978985,mp_dataset/structures/theo_metastable_SnBr2_mp-978985/CONTCAR,6,76,76,,,76,3,0.00033999999999999997,a,0.00033999999999999997,ok,0.00033999999999999997,ok,0.00078,ok,-20.712880000000023,-0.2725378947368424,-1.66544,0.00026,76,3,0.0016899999999999999,a,0.0016899999999999999,ok,0.0016899999999999999,ok,0.00262,ok,4.86656,0.06403368421052631,0.00013,0.36258
theo_metastable_Sr3As4_mp-678007,mp_dataset/structures/theo_metastable_Sr3As4_mp-678007/CONTCAR,14,196,196,,,196,3,0.00447,b,0.010440000000000001,ok,0.00447,ok,0.0052,ok,-42.3433,-0.21603724489795917,-3.36241,-0.00067,196,3,0.00146,b,0.00345,ok,0.00146,ok,0.00179,ok,10.90628,0.055644285714285716,0.00032,0.91898
theo_metastable_Sr3Sn_mp-1187136,mp_dataset/structures/theo_metastable_Sr3Sn_mp-1187136/CONTCAR,4,48,48,,,48,3,0.00794,a,0.00794,ok,0.00803,ok,0.00808,ok,-4.681520000000001,-0.09753166666666668,-0.23763,0.01805,48,3,0.00801,b,0.00809,ok,0.00801,ok,0.00807,ok,1.2946799999999992,0.026972499999999983,0.00801,0.05022
theo_metastable_SrTl3_mp-1206636,mp_dataset/structures/theo_metastable_SrTl3_mp-1206636/CONTCAR,4,48,48,,,48,3,0.00329,b,0.00891,ok,0.00329,ok,0.00419,ok,-19.802439999999997,-0.41255083333333326,-1.21486,-0.00329,48,3,0.00348,b,0.00393,ok,0.00348,ok,0.00354,ok,4.307620000000001,0.08974208333333335,0.00348,0.28713
theo_metastable_Ta4C3_mp-1218000,mp_dataset/structures/theo_metastable_Ta4C3_mp-1218000/CONTCAR,7,153,153,,,153,3,0.00144,a,0.00144,ok,0.00144,ok,0.00144,ok,-94.05323999999999,-0.6147270588235293,-3.89076,0.02044,153,3,0.00231,a,0.00231,ok,0.00231,ok,0.00231,ok,16.566650000000003,0.10827875816993465,0.00087,0.58226
theo_metastable_TaP_mp-1187244,mp_dataset/structures/theo_metastable_TaP_mp-1187244/CONTCAR,2,82,82,,,82,5,0.03592,a,0.03592,ok,0.03594,ok,0.04141999999999999,ok,-24.966360000000005,-0.30446780487804886,-2.75099,0.00042,82,5,0.0137,a,0.0137,ok,0.0137,ok,0.0146,ok,5.541500000000005,0.06757926829268299,0.00023,0.47923
theo_metastable_TaRe_mp-1217894,mp_dataset/structures/theo_metastable_TaRe_mp-1217894/CONTCAR,2,88,88,,,88,5,0.06977,b,0.07095,ok,0.06977,ok,0.07356,ok,-28.78317999999998,-0.32708159090909067,-1.92384,-0.03293,88,5,0.02542,c,0.027639999999999998,ok,0.02744,ok,0.02542,ok,7.422860000000003,0.08435068181818185,0.01068,0.47782
